date,quantity_used,material,unit_price,lead_time_days,late_delivery_risk,region,shipping_mode
2016-06-29,17,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.5,1,East of USA,First Class
2016-06-29,4,Under Armour Women's Ignite Slide,31.98999977,4.0,1,East of USA,Standard Class
2016-06-29,2,adidas Men's Germany Black Crest Away Tee,25.0,5.0,1,East of USA,Standard Class
2016-06-30,4,Clicgear 8.0 Shoe Brush,9.989999771,2.0,0,West of USA ,Standard Class
2016-06-30,2,Columbia Men's PFG Anchor Tough T-Shirt,30.0,6.0,1,West of USA ,Standard Class
2016-06-30,13,Diamondback Women's Serene Classic Comfort Bi,299.980011,4.1,1,US Center ,Second Class
2016-06-30,8,ENO Atlas Hammock Straps,29.98999977,2.5,0,South of  USA ,Standard Class
2016-06-30,16,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.9,1,South of  USA ,Standard Class
2016-06-30,1,Hirzl Women's Hybrid Golf Glove,14.98999977,4.0,0,US Center ,Standard Class
2016-06-30,14,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.5,1,West of USA ,Standard Class
2016-06-30,68,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.8,1,East of USA,Second Class
2016-06-30,41,Nike Men's Free 5.0+ Running Shoe,99.98999786,4.2,1,West of USA ,Standard Class
2016-06-30,1,Nike Women's Legend V-Neck T-Shirt,25.0,5.0,1,US Center ,Standard Class
2016-06-30,49,O'Brien Men's Neoprene Life Vest,49.97999954,3.4,1,South of  USA ,Second Class
2016-06-30,6,Pelican Sunstream 100 Kayak,199.99000549999997,4.8,1,US Center ,Standard Class
2016-06-30,64,Perfect Fitness Perfect Rip Deck,59.99000168,4.5,1,US Center ,Standard Class
2016-06-30,4,Team Golf St. Louis Cardinals Putter Grip,24.98999977,5.0,1,US Center ,Standard Class
2016-06-30,2,Titleist Pro V1x High Numbers Golf Balls,47.99000168,5.0,1,South of  USA ,Standard Class
2016-06-30,5,Titleist Pro V1x High Numbers Personalized Go,51.99000168,5.0,1,South of  USA ,Second Class
2016-06-30,42,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.8,1,East of USA,Second Class
2016-06-30,2,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,6.0,1,East of USA,Standard Class
2016-07-01,9,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,3.0,1,US Center ,Standard Class
2016-07-01,4,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,3.0,1,West of USA ,Second Class
2016-07-01,8,Diamondback Women's Serene Classic Comfort Bi,299.980011,4.0,1,US Center ,Standard Class
2016-07-01,4,ENO Atlas Hammock Straps,29.98999977,6.0,1,US Center ,Standard Class
2016-07-01,13,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4.1,1,South of  USA ,Standard Class
2016-07-01,3,Glove It Urban Brick Golf Towel,15.98999977,6.0,1,West of USA ,Second Class
2016-07-01,3,Hirzl Women's Hybrid Golf Glove,14.98999977,4.0,0,US Center ,Standard Class
2016-07-01,5,Hirzl Women's Soffft Flex Golf Glove,17.98999977,2.0,0,US Center ,Standard Class
2016-07-01,16,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.7,1,South of  USA ,Standard Class
2016-07-01,1,Nike Men's Comfort 2 Slide,44.99000168,5.0,1,South of  USA ,Standard Class
2016-07-01,46,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.8,1,East of USA,Standard Class
2016-07-01,39,Nike Men's Free 5.0+ Running Shoe,99.98999786,4.2,1,West of USA ,Standard Class
2016-07-01,62,O'Brien Men's Neoprene Life Vest,49.97999954,4.2,1,West of USA ,Standard Class
2016-07-01,15,Pelican Sunstream 100 Kayak,199.9900055,3.8,1,South of  USA ,Standard Class
2016-07-01,54,Perfect Fitness Perfect Rip Deck,59.99000168,4.2,1,South of  USA ,First Class
2016-07-01,3,Team Golf St. Louis Cardinals Putter Grip,24.98999977,6.0,1,US Center ,Standard Class
2016-07-01,3,Team Golf Tennessee Volunteers Putter Grip,24.98999977,4.0,0,US Center ,Standard Class
2016-07-01,1,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,2.0,1,US Center ,First Class
2016-07-01,23,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4.2,1,West of USA ,Standard Class
2016-07-01,3,Under Armour Kids' Mercenary Slide,27.98999977,3.0,1,West of USA ,Second Class
2016-07-01,3,Under Armour Women's Ignite PIP VI Slide,31.98999977,4.0,0,East of USA,Standard Class
2016-07-01,4,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,4.0,0,West of USA ,Standard Class
2016-07-02,2,Bag Boy Beverage Holder,24.98999977,2.0,0,West of USA ,Standard Class
2016-07-02,1,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,0.0,0,East of USA,Same Day
2016-07-02,2,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,5.0,1,West of USA ,Standard Class
2016-07-02,3,Clicgear Rovic Cooler Bag,39.99000168,3.0,0,US Center ,Standard Class
2016-07-02,9,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.2,1,West of USA ,Standard Class
2016-07-02,16,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4.1,1,East of USA,Standard Class
2016-07-02,2,Glove It Urban Brick Golf Towel,15.98999977,2.0,0,West of USA ,Standard Class
2016-07-02,3,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,2.0,1,West of USA ,First Class
2016-07-02,3,Nike Dri-FIT Crew Sock 6 Pack,22.0,6.0,1,East of USA,Standard Class
2016-07-02,22,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,2.9,1,East of USA,Standard Class
2016-07-02,52,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.7,1,West of USA ,First Class
2016-07-02,21,Nike Men's Free 5.0+ Running Shoe,99.98999786,4.8,1,West of USA ,Standard Class
2016-07-02,5,Nike Women's Legend V-Neck T-Shirt,25.0,6.0,1,South of  USA ,Standard Class
2016-07-02,48,O'Brien Men's Neoprene Life Vest,49.97999954,3.6,1,East of USA,Standard Class
2016-07-02,18,Pelican Sunstream 100 Kayak,199.9900055,3.6,1,West of USA ,Standard Class
2016-07-02,49,Perfect Fitness Perfect Rip Deck,59.99000168,3.9,1,South of  USA ,Standard Class
2016-07-02,4,TYR Boys' Team Digi Jammer,39.99000168,5.0,1,South of  USA ,Standard Class
2016-07-02,4,Team Golf Tennessee Volunteers Putter Grip,24.98999977,5.0,1,East of USA,Standard Class
2016-07-02,1,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,6.0,1,West of USA ,Standard Class
2016-07-02,7,Titleist Pro V1x High Numbers Golf Balls,47.99000168,3.0,0,West of USA ,Standard Class
2016-07-02,22,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4.1,1,South of  USA ,Second Class
2016-07-02,4,Under Armour Women's Micro G Skulpt Running S,54.97000122,5.0,1,West of USA ,Standard Class
2016-07-02,1,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,6.0,1,US Center ,Second Class
2016-07-03,4,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,5.0,1,West of USA ,Second Class
2016-07-03,12,Diamondback Women's Serene Classic Comfort Bi,299.980011,2.7,1,East of USA,First Class
2016-07-03,16,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,2.8,1,East of USA,Same Day
2016-07-03,5,Glove It Imperial Golf Towel,15.98999977,6.0,1,East of USA,Standard Class
2016-07-03,2,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,3.0,1,East of USA,Second Class
2016-07-03,8,Hirzl Women's Soffft Flex Golf Glove,17.98999977,3.0,1,West of USA ,Standard Class
2016-07-03,19,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,2.9,1,East of USA,Same Day
2016-07-03,42,Nike Men's Dri-FIT Victory Golf Polo,50.0,2.9,1,East of USA,First Class
2016-07-03,48,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.6,1,East of USA,Second Class
2016-07-03,3,Nike Women's Legend V-Neck T-Shirt,25.0,3.0,0,East of USA,Standard Class
2016-07-03,62,O'Brien Men's Neoprene Life Vest,49.97999954,3.2,1,West of USA ,Standard Class
2016-07-03,17,Pelican Sunstream 100 Kayak,199.9900055,2.6,1,East of USA,Same Day
2016-07-03,63,Perfect Fitness Perfect Rip Deck,59.990001680000006,3.6,1,East of USA,Second Class
2016-07-03,7,Team Golf New England Patriots Putter Grip,24.98999977,4.5,1,West of USA ,Standard Class
2016-07-03,48,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.0,1,East of USA,Standard Class
2016-07-03,2,Under Armour Women's Ignite PIP VI Slide,31.98999977,5.0,1,West of USA ,Standard Class
2016-07-04,2,Bag Boy Beverage Holder,24.98999977,2.0,1,US Center ,First Class
2016-07-04,6,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.0,1,East of USA,Standard Class
2016-07-04,15,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.2,1,US Center ,Second Class
2016-07-04,3,Glove It Imperial Golf Towel,15.98999977,6.0,1,US Center ,Second Class
2016-07-04,5,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,2.0,1,West of USA ,First Class
2016-07-04,1,Nike Dri-FIT Crew Sock 6 Pack,22.0,2.0,1,West of USA ,First Class
2016-07-04,17,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.5,1,East of USA,Standard Class
2016-07-04,2,Nike Men's Deutschland Weltmeister Winners Bl,30.0,2.0,1,South of  USA ,First Class
2016-07-04,51,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.8,1,East of USA,First Class
2016-07-04,40,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.5,1,East of USA,First Class
2016-07-04,35,O'Brien Men's Neoprene Life Vest,49.97999954,3.2,1,East of USA,Standard Class
2016-07-04,22,Pelican Sunstream 100 Kayak,199.9900055,3.9,1,US Center ,Standard Class
2016-07-04,73,Perfect Fitness Perfect Rip Deck,59.99000168,3.4,1,East of USA,Standard Class
2016-07-04,4,Team Golf St. Louis Cardinals Putter Grip,24.98999977,2.0,0,East of USA,Standard Class
2016-07-04,1,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,2.0,1,West of USA ,First Class
2016-07-04,8,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.0,1,East of USA,Standard Class
2016-07-04,6,Under Armour Women's Ignite PIP VI Slide,31.98999977,5.5,1,South of  USA ,Standard Class
2016-07-05,3,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,6.0,1,East of USA,Standard Class
2016-07-05,3,Clicgear Rovic Cooler Bag,39.99000168,2.0,1,West of USA ,First Class
2016-07-05,4,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.8,1,East of USA,Standard Class
2016-07-05,1,ENO Atlas Hammock Straps,29.98999977,3.0,0,East of USA,Standard Class
2016-07-05,15,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.7,1,East of USA,Standard Class
2016-07-05,8,Glove It Imperial Golf Towel,15.98999977,6.0,1,East of USA,Second Class
2016-07-05,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4.1,1,US Center ,Standard Class
2016-07-05,51,Nike Men's Dri-FIT Victory Golf Polo,50.0,2.9,1,US Center ,Second Class
2016-07-05,43,Nike Men's Free 5.0+ Running Shoe,99.98999786,2.8,1,East of USA,Second Class
2016-07-05,5,Nike Women's Tempo Shorts,30.0,2.0,0,East of USA,Second Class
2016-07-05,77,O'Brien Men's Neoprene Life Vest,49.97999954,3.4,1,West of USA ,Second Class
2016-07-05,13,Pelican Sunstream 100 Kayak,199.9900055,3.2,1,West of USA ,First Class
2016-07-05,68,Perfect Fitness Perfect Rip Deck,59.99000168,3.5,1,West of USA ,Second Class
2016-07-05,5,Titleist Pro V1x Golf Balls,47.99000168,2.0,1,West of USA ,First Class
2016-07-05,1,Titleist Pro V1x High Numbers Golf Balls,47.99000168,1.0,1,West of USA ,Same Day
2016-07-05,3,Titleist Pro V1x High Numbers Personalized Go,51.99000168,4.0,0,West of USA ,Standard Class
2016-07-05,13,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4.4,1,East of USA,Standard Class
2016-07-05,3,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,2.0,1,US Center ,First Class
2016-07-05,4,Under Armour Women's Ignite PIP VI Slide,31.98999977,3.0,1,East of USA,Second Class
2016-07-05,4,Under Armour Women's Ignite Slide,31.98999977,3.0,1,US Center ,Second Class
2016-07-06,17,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.4,1,US Center ,Second Class
2016-07-06,14,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.1,1,West of USA ,Standard Class
2016-07-06,10,Glove It Imperial Golf Towel,15.98999977,4.5,1,US Center ,Standard Class
2016-07-06,4,Glove It Women's Imperial Golf Glove,19.98999977,3.0,0,US Center ,Standard Class
2016-07-06,5,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,5.0,1,US Center ,Standard Class
2016-07-06,4,Hirzl Women's Hybrid Golf Glove,14.98999977,4.5,1,West of USA ,Standard Class
2016-07-06,1,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,4.0,0,South of  USA ,Standard Class
2016-07-06,22,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4.2,1,East of USA,Standard Class
2016-07-06,70,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.8,1,West of USA ,Second Class
2016-07-06,27,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.2,1,South of  USA ,Standard Class
2016-07-06,43,O'Brien Men's Neoprene Life Vest,49.97999954,3.2,1,South of  USA ,Standard Class
2016-07-06,21,Pelican Sunstream 100 Kayak,199.9900055,3.4,1,West of USA ,Standard Class
2016-07-06,60,Perfect Fitness Perfect Rip Deck,59.990001680000006,3.8,1,US Center ,Second Class
2016-07-06,4,Team Golf New England Patriots Putter Grip,24.98999977,4.0,0,US Center ,Standard Class
2016-07-06,7,Team Golf St. Louis Cardinals Putter Grip,24.98999977,3.0,0,US Center ,Standard Class
2016-07-06,8,Titleist Pro V1x Golf Balls,47.99000168,2.0,0,West of USA ,Standard Class
2016-07-06,2,Top Flite Women's 2014 XL Hybrid,19.98999977,3.0,0,US Center ,Standard Class
2016-07-06,33,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.2,1,US Center ,Second Class
2016-07-06,3,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,2.0,0,East of USA,Second Class
2016-07-06,1,Under Armour Men's Compression EV SL Slide,44.99000168,3.0,1,US Center ,Second Class
2016-07-06,9,Under Armour Women's Ignite PIP VI Slide,31.98999977,2.5,1,East of USA,Second Class
2016-07-06,9,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,4.0,1,West of USA ,Standard Class
2016-07-06,5,adidas Men's Germany Black Crest Away Tee,25.0,0.0,0,West of USA ,Same Day
2016-07-07,4,Bag Boy Beverage Holder,24.98999977,6.0,1,US Center ,Standard Class
2016-07-07,1,Columbia Men's PFG Anchor Tough T-Shirt,30.0,4.0,1,US Center ,Second Class
2016-07-07,10,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.9,1,US Center ,Standard Class
2016-07-07,7,ENO Atlas Hammock Straps,29.98999977,5.5,1,US Center ,Standard Class
2016-07-07,17,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.7,1,US Center ,Standard Class
2016-07-07,3,Glove It Urban Brick Golf Towel,15.98999977,3.0,0,West of USA ,Standard Class
2016-07-07,5,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,3.5,1,East of USA,Second Class
2016-07-07,5,Glove It Women's Mod Oval Golf Glove,19.98999977,4.5,1,US Center ,Standard Class
2016-07-07,4,Hirzl Women's Soffft Flex Golf Glove,17.98999977,5.0,1,South of  USA ,Standard Class
2016-07-07,24,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.7,1,US Center ,Same Day
2016-07-07,56,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.3,1,US Center ,Standard Class
2016-07-07,35,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.3,1,East of USA,Standard Class
2016-07-07,4,Nike Women's Legend V-Neck T-Shirt,25.0,5.0,1,West of USA ,Standard Class
2016-07-07,43,O'Brien Men's Neoprene Life Vest,49.97999954,2.7,1,US Center ,Standard Class
2016-07-07,15,Pelican Sunstream 100 Kayak,199.9900055,3.5,1,US Center ,Second Class
2016-07-07,74,Perfect Fitness Perfect Rip Deck,59.99000168,3.1,1,South of  USA ,Standard Class
2016-07-07,6,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,4.5,1,US Center ,Standard Class
2016-07-07,5,Team Golf San Francisco Giants Putter Grip,24.98999977,5.0,1,West of USA ,Standard Class
2016-07-07,1,Team Golf Tennessee Volunteers Putter Grip,24.98999977,5.0,1,West of USA ,Standard Class
2016-07-07,5,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,5.0,1,South of  USA ,Standard Class
2016-07-07,3,Titleist Pro V1x High Numbers Personalized Go,51.99000168,6.0,1,West of USA ,Standard Class
2016-07-07,5,Top Flite Women's 2014 XL Hybrid,19.98999977,4.0,1,West of USA ,Second Class
2016-07-07,46,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.3,1,East of USA,Standard Class
2016-07-07,5,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,6.0,1,West of USA ,Standard Class
2016-07-07,5,Under Armour Women's Ignite PIP VI Slide,31.98999977,6.0,1,East of USA,Standard Class
2016-07-07,2,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,3.0,0,West of USA ,Standard Class
2016-07-07,4,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0.0,0,US Center ,Same Day
2016-07-08,1,Columbia Men's PFG Anchor Tough T-Shirt,30.0,3.0,0,US Center ,Standard Class
2016-07-08,13,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.5,1,West of USA ,Standard Class
2016-07-08,17,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,2.9,1,West of USA ,Standard Class
2016-07-08,1,Glove It Imperial Golf Towel,15.98999977,5.0,1,South of  USA ,Standard Class
2016-07-08,4,Glove It Women's Imperial Golf Glove,19.98999977,6.0,1,West of USA ,Standard Class
2016-07-08,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.4,1,West of USA ,Standard Class
2016-07-08,59,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.9,1,West of USA ,Standard Class
2016-07-08,33,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.3,1,West of USA ,Standard Class
2016-07-08,40,O'Brien Men's Neoprene Life Vest,49.97999954,3.6,1,US Center ,Same Day
2016-07-08,12,Pelican Sunstream 100 Kayak,199.99000549999997,3.6,1,West of USA ,Standard Class
2016-07-08,64,Perfect Fitness Perfect Rip Deck,59.99000168,3.6,1,West of USA ,Standard Class
2016-07-08,1,Team Golf New England Patriots Putter Grip,24.98999977,5.0,1,US Center ,Standard Class
2016-07-08,5,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,5.0,1,South of  USA ,Standard Class
2016-07-08,7,Titleist Pro V1x Golf Balls,47.99000168,2.5,0,West of USA ,Standard Class
2016-07-08,12,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5.5,1,East of USA,Standard Class
2016-07-08,9,Under Armour Men's Tech II T-Shirt,24.98999977,4.5,1,East of USA,Second Class
2016-07-08,7,Under Armour Women's Ignite Slide,31.98999977,2.0,1,East of USA,Standard Class
2016-07-08,9,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,1.7,1,US Center ,First Class
2016-07-08,2,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,3.0,0,West of USA ,Standard Class
2016-07-09,2,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,6.0,1,South of  USA ,Second Class
2016-07-09,5,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,2.0,0,East of USA,Standard Class
2016-07-09,15,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.2,1,East of USA,Standard Class
2016-07-09,13,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,2.5,1,South of  USA ,Standard Class
2016-07-09,2,Nike Dri-FIT Crew Sock 6 Pack,22.0,4.0,0,West of USA ,Standard Class
2016-07-09,17,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,2.8,1,East of USA,Standard Class
2016-07-09,45,Nike Men's Dri-FIT Victory Golf Polo,50.0,2.9,1,South of  USA ,Standard Class
2016-07-09,36,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.3,1,East of USA,Standard Class
2016-07-09,5,Nike Women's Legend V-Neck T-Shirt,25.0,3.5,1,East of USA,Standard Class
2016-07-09,56,O'Brien Men's Neoprene Life Vest,49.97999954,2.8,1,US Center ,First Class
2016-07-09,12,Pelican Sunstream 100 Kayak,199.99000549999997,3.2,1,East of USA,Standard Class
2016-07-09,68,Perfect Fitness Perfect Rip Deck,59.99000168,3.0,1,South of  USA ,Standard Class
2016-07-09,1,Team Golf San Francisco Giants Putter Grip,24.98999977,5.0,1,East of USA,Standard Class
2016-07-09,2,Top Flite Women's 2014 XL Hybrid,19.98999977,4.0,1,US Center ,Second Class
2016-07-09,28,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.4,1,US Center ,Second Class
2016-07-09,4,Under Armour Women's Micro G Skulpt Running S,54.97000122,2.0,1,East of USA,First Class
2016-07-09,4,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,2.0,1,West of USA ,First Class
2016-07-09,3,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,2.0,0,South of  USA ,Standard Class
2016-07-09,1,adidas Youth Germany Black/Red Away Match Soc,70.0,3.0,0,East of USA,Standard Class
2016-07-10,5,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,4.0,0,South of  USA ,Standard Class
2016-07-10,12,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.7,1,West of USA ,Standard Class
2016-07-10,14,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.6,1,South of  USA ,Standard Class
2016-07-10,5,Glove It Women's Imperial Golf Glove,19.98999977,6.0,1,South of  USA ,Standard Class
2016-07-10,20,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.8,1,West of USA ,Standard Class
2016-07-10,44,Nike Men's Dri-FIT Victory Golf Polo,50.0,4.3,1,US Center ,Standard Class
2016-07-10,38,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.2,1,South of  USA ,Standard Class
2016-07-10,1,Nike Women's Tempo Shorts,30.0,2.0,0,South of  USA ,Standard Class
2016-07-10,59,O'Brien Men's Neoprene Life Vest,49.97999954,4.0,1,West of USA ,Standard Class
2016-07-10,17,Pelican Sunstream 100 Kayak,199.9900055,3.5,1,West of USA ,Standard Class
2016-07-10,61,Perfect Fitness Perfect Rip Deck,59.990001680000006,4.2,1,West of USA ,Standard Class
2016-07-10,3,TYR Boys' Team Digi Jammer,39.99000168,5.0,1,West of USA ,Standard Class
2016-07-10,2,Team Golf New England Patriots Putter Grip,24.98999977,5.0,1,US Center ,Standard Class
2016-07-10,2,Team Golf Texas Longhorns Putter Grip,24.98999977,2.0,0,West of USA ,Second Class
2016-07-10,1,Titleist Pro V1x High Numbers Personalized Go,51.99000168,4.0,0,South of  USA ,Standard Class
2016-07-10,5,Top Flite Women's 2014 XL Hybrid,19.98999977,2.0,1,West of USA ,First Class
2016-07-10,18,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.6,1,US Center ,First Class
2016-07-10,4,Under Armour Women's Ignite PIP VI Slide,31.98999977,5.0,1,South of  USA ,Standard Class
2016-07-10,5,Under Armour Women's Micro G Skulpt Running S,54.97000122,2.0,0,West of USA ,Second Class
2016-07-10,4,adidas Youth Germany Black/Red Away Match Soc,70.0,3.0,0,West of USA ,Standard Class
2016-07-11,2,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,2.0,1,South of  USA ,First Class
2016-07-11,8,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.6,1,West of USA ,Standard Class
2016-07-11,20,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4.0,1,West of USA ,Standard Class
2016-07-11,1,Glove It Imperial Golf Towel,15.98999977,2.0,1,US Center ,First Class
2016-07-11,8,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,4.0,1,West of USA ,Second Class
2016-07-11,4,Glove It Women's Mod Oval Golf Glove,19.98999977,4.0,0,US Center ,Standard Class
2016-07-11,4,Hirzl Men's Hybrid Golf Glove,14.98999977,3.0,0,South of  USA ,Standard Class
2016-07-11,1,Hirzl Women's Soffft Flex Golf Glove,17.98999977,6.0,1,West of USA ,Standard Class
2016-07-11,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.6,1,West of USA ,Standard Class
2016-07-11,5,Nike Men's Deutschland Weltmeister Winners Bl,30.0,3.0,1,South of  USA ,Second Class
2016-07-11,66,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.5,1,South of  USA ,Second Class
2016-07-11,34,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.6,1,West of USA ,Standard Class
2016-07-11,1,Nike Women's Tempo Shorts,30.0,3.0,1,South of  USA ,Second Class
2016-07-11,49,O'Brien Men's Neoprene Life Vest,49.97999954,3.7,1,West of USA ,Standard Class
2016-07-11,15,Pelican Sunstream 100 Kayak,199.9900055,3.9,1,West of USA ,Standard Class
2016-07-11,73,Perfect Fitness Perfect Rip Deck,59.99000168,3.8,1,South of  USA ,Second Class
2016-07-11,8,Team Golf New England Patriots Putter Grip,24.98999977,4.0,1,South of  USA ,Standard Class
2016-07-11,3,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,5.0,1,West of USA ,Standard Class
2016-07-11,3,Team Golf San Francisco Giants Putter Grip,24.98999977,3.0,0,West of USA ,Standard Class
2016-07-11,4,Team Golf Tennessee Volunteers Putter Grip,24.98999977,4.0,0,US Center ,Standard Class
2016-07-11,5,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,2.0,1,East of USA,First Class
2016-07-11,21,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.2,1,East of USA,Standard Class
2016-07-11,3,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,5.3,1,West of USA ,Second Class
2016-07-11,7,adidas Men's Germany Black Crest Away Tee,25.0,3.5,1,West of USA ,Standard Class
2016-07-11,4,adidas Youth Germany Black/Red Away Match Soc,70.0,6.0,1,West of USA ,Standard Class
2016-07-12,11,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.4,1,East of USA,First Class
2016-07-12,16,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.9,1,US Center ,Standard Class
2016-07-12,4,Glove It Imperial Golf Towel,15.98999977,5.0,1,South of  USA ,Second Class
2016-07-12,1,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,3.0,0,East of USA,Standard Class
2016-07-12,2,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,1.0,1,West of USA ,Same Day
2016-07-12,2,Nike Dri-FIT Crew Sock 6 Pack,22.0,2.0,0,West of USA ,Standard Class
2016-07-12,19,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.7,1,South of  USA ,Standard Class
2016-07-12,5,Nike Men's Comfort 2 Slide,44.99000168,6.0,1,US Center ,Standard Class
2016-07-12,53,Nike Men's Dri-FIT Victory Golf Polo,50.0,2.8,1,East of USA,Standard Class
2016-07-12,17,Nike Men's Free 5.0+ Running Shoe,99.98999786,2.7,1,US Center ,First Class
2016-07-12,64,O'Brien Men's Neoprene Life Vest,49.97999954,3.4,1,South of  USA ,Standard Class
